SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),1327-1329 Kearny St,San Francisco,CA,94133,2450000,4,2.0,Telegraph Hill,,,1906,6,,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1327-Kearny-St-94133/home/109689315,San Francisco MLS,493761,N,Y,37.8002675,-122.4060617
MLS Listing,,Multi-Family (2-4 Unit),80 Duncan St,San Francisco,CA,94110,2495000,4,,Bernal Heights,3650,2243,1925,6,684,,Active,January-24-2020 12:00 PM,January-24-2020 01:00 PM,http://www.redfin.com/CA/San-Francisco/80-Duncan-St-94110/home/803566,San Francisco MLS,493552,N,Y,37.7465415,-122.4218397
MLS Listing,,Condo/Co-op,423 24th Ave,San Francisco,CA,94121,2450000,5,4.0,Central Richmond,2301,,,6,1065,250,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/423-24th-Ave-94121/home/1595433,San Francisco MLS,493762,N,Y,37.7815787,-122.4839726
MLS Listing,,Multi-Family (2-4 Unit),947-49 Broderick St,San Francisco,CA,94115,1798000,6,2.5,North Panhandle,2880,3044,1910,6,624,,Active,January-23-2020 04:00 PM,January-23-2020 05:30 PM,http://www.redfin.com/CA/San-Francisco/947-Broderick-St-94115/home/1079817,San Francisco MLS,493725,N,Y,37.7791032,-122.4406724
MLS Listing,,Single Family Residential,253 Collingwood St,San Francisco,CA,94114,4495000,5,4.0,Eureka Valley/Dolore,4015,3025,1906,6,1120,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/253-Collingwood-St-94114/home/148085431,San Francisco MLS,493641,N,Y,37.7583587,-122.4356304
MLS Listing,,Condo/Co-op,380 10th St #26,San Francisco,CA,94103,1199000,2,2.0,South of Market,1372,,2004,6,874,659,Active,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-26/home/22892366,San Francisco MLS,493647,N,Y,37.7716538,-122.411809
MLS Listing,,Condo/Co-op,462 3rd Ave,San Francisco,CA,94118,1465000,3,2.0,Inner Richmond,,,1914,6,,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/462-3rd-Ave-94118/home/1756649,San Francisco MLS,493573,N,Y,37.7799456,-122.4606517
MLS Listing,,Condo/Co-op,464 3rd Ave,San Francisco,CA,94118,1429000,3,2.0,Inner Richmond,,,1914,6,,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/464-3rd-Ave-94118/home/170321889,San Francisco MLS,493574,N,Y,37.7798756,-122.460759
MLS Listing,,Single Family Residential,8 Miguel St,San Francisco,CA,94131,3995000,4,6.5,Glen Park,5070,,2007,6,788,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/8-Miguel-St-94131/home/11736512,San Francisco MLS,493753,N,Y,37.7389695,-122.4305996
MLS Listing,,Single Family Residential,220 Teresita Blvd,San Francisco,CA,94127,1195000,2,1.0,Miraloma Park,,,1930,6,,,Active,,,http://www.redfin.com/CA/San-Francisco/220-Teresita-Blvd-94127/home/1884428,San Francisco MLS,493684,N,Y,37.7426004,-122.4509922
MLS Listing,,Single Family Residential,391 Filbert St,San Francisco,CA,94133,3895000,3,2.5,Telegraph Hill,,,2005,6,,,Active,,,http://www.redfin.com/CA/San-Francisco/391-Filbert-St-94133/home/1914312,San Francisco MLS,493612,N,Y,37.8016454,-122.4060596
MLS Listing,,Condo/Co-op,8 Octavia St Ph -2,San Francisco,CA,94102,1395000,2,2.0,Hayes Valley,1001,,2014,6,1394,741,Active,,,http://www.redfin.com/CA/San-Francisco/8-Octavia-St-94102/unit-2/home/170319721,San Francisco MLS,493746,N,Y,37.7726231,-122.4234103
MLS Listing,,Single Family Residential,2463 34th Ave,San Francisco,CA,94116,1150000,2,1.0,Parkside,1095,3000,1922,6,1050,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2463-34th-Ave-94116/home/1949439,San Francisco MLS,493678,N,Y,37.7411694,-122.4919603
MLS Listing,,Single Family Residential,936 Esmeralda Ave,San Francisco,CA,94110,2980000,4,4.0,Bernal Heights,2595,4430,1968,6,1148,,Active,January-23-2020 04:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/936-Esmeralda-Ave-94110/home/1231941,San Francisco MLS,493090,N,Y,37.7434091,-122.409495
MLS Listing,,Single Family Residential,837 Wisconsin St,San Francisco,CA,94107,3495000,4,3.5,Potrero Hill,3539,2495,1923,7,988,,Active,January-23-2020 05:30 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/837-Wisconsin-St-94107/home/2031913,San Francisco MLS,493569,N,Y,37.7567208,-122.3986535
MLS Listing,,Condo/Co-op,280 Spear St Unit 17C,SAN FRANCISCO,CA,94105,1800000,2,2.0,SAN FRANCISCO,1255,,2020,7,1434,1200,Active,January-23-2020 01:00 PM,January-23-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-17C/home/170311371,MLSListings,ML81779225,N,Y,37.7903739,-122.3913812
MLS Listing,,Multi-Family (2-4 Unit),284-288 Bonview St,San Francisco,CA,94110,1195000,6,2.0,Bernal Heights,1936,1794,1911,7,617,,Active,,,http://www.redfin.com/CA/San-Francisco/284-Bonview-St-94110/home/2032126,San Francisco MLS,493583,N,Y,37.7398324,-122.4191847
MLS Listing,,Single Family Residential,123 Bernard St,San Francisco,CA,94109,2118848,3,2.0,Nob Hill,2100,1380,1951,7,1009,,Active,January-26-2020 12:00 PM,January-26-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/123-Bernard-St-94109/home/1803590,San Francisco MLS,493731,N,Y,37.796159484,-122.4155521
MLS Listing,,Condo/Co-op,2200 Pacific Ave Unit 10F,San Francisco,CA,94115,1925000,2,2.0,Pacific Heights,1850,,1962,7,1041,1694,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2200-Pacific-Ave-94115/unit-10F/home/1296347,San Francisco MLS,493638,N,Y,37.7939819,-122.4317719
MLS Listing,,Condo/Co-op,520 Natoma St #12,San Francisco,CA,94103,399000,0,1.0,South of Market,,,1911,7,,390,Active,,,http://www.redfin.com/CA/San-Francisco/520-Natoma-St-94103/unit-12/home/12422442,San Francisco MLS,493720,N,Y,37.779856,-122.4083003
MLS Listing,,Condo/Co-op,2235 Beach St #201,San Francisco,CA,94123,1950000,2,2.0,Marina,1570,,1929,7,1242,766,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2235-Beach-St-94123/unit-201/home/1375161,San Francisco MLS,493502,N,Y,37.8031316,-122.4458523
MLS Listing,,Multi-Family (5+ Unit),717-723 Union St,San Francisco,CA,94133,4750000,15,,North Beach,7682,3645,1910,7,618,,Active,,,http://www.redfin.com/CA/San-Francisco/717-Union-St-94133/home/2017963,San Francisco MLS,493714,N,Y,37.7999426,-122.4111932
MLS Listing,,Condo/Co-op,229 Brannan St Unit 15D,San Francisco,CA,94107,2200000,2,2.0,South Beach,1180,,2001,7,1864,1196,Active,,,http://www.redfin.com/CA/San-Francisco/229-Brannan-St-94107/unit-15D/home/1416964,San Francisco MLS,493679,N,Y,37.7824513,-122.3902228
MLS Listing,,Single Family Residential,4448 24th St,SAN FRANCISCO,CA,94114,1795000,2,2.0,SAN FRANCISCO,1414,2944,1910,7,1269,,Active,January-25-2020 12:00 PM,January-25-2020 03:00 PM,http://www.redfin.com/CA/San-Francisco/4448-24th-St-94114/home/1053431,MLSListings,ML81779133,N,Y,37.7511831,-122.4417657
MLS Listing,,Condo/Co-op,55 Page St #314,San Francisco,CA,94102,649000,0,1.0,Hayes Valley,476,,2008,7,1363,476,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-314/home/17305140,San Francisco MLS,493677,N,Y,37.7738899,-122.4218771
MLS Listing,,Single Family Residential,2039 47th Ave,San Francisco,CA,94116,1195000,3,2.0,Outer Parkside,1457,2996,1955,7,820,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2039-47th-Ave-94116/home/1164292,San Francisco MLS,493706,N,Y,37.7484217,-122.5063663
MLS Listing,,Condo/Co-op,1258 Francisco St,San Francisco,CA,94123,3245000,4,3.0,Marina,2860,,1925,7,1135,350,Active,,,http://www.redfin.com/CA/San-Francisco/1258-Francisco-St-94123/home/167262106,San Francisco MLS,493521,N,Y,37.8033168,-122.4260428
MLS Listing,,Vacant Land,868 Moultrie St,San Francisco,CA,94110,2100000,,,Bernal Heights,,1750,,8,,,Active,,,http://www.redfin.com/CA/San-Francisco/868-Moultrie-St-94110/unit-V/home/110064224,San Francisco MLS,493697,N,Y,37.73352,-122.416485
MLS Listing,,Condo/Co-op,2717 Pine St,San Francisco,CA,94115,1995000,3,2.0,Lower Pacific Height,,,2006,8,,350,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2717-Pine-St-94115/home/12277425,San Francisco MLS,493352,N,Y,37.786755,-122.440801
MLS Listing,,Single Family Residential,466 40th Ave,San Francisco,CA,94121,1299000,2,1.0,Outer Richmond,1310,3440,1917,8,992,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/San-Francisco/466-40th-Ave-94121/home/2030946,San Francisco MLS,493656,N,Y,37.7800616,-122.5005638
MLS Listing,,Multi-Family (5+ Unit),1801 Folsom St,SAN FRANCISCO,CA,94103,5200000,,,SAN FRANCISCO,3746,3746,1906,8,1388,,Active,,,http://www.redfin.com/CA/San-Francisco/1801-Folsom-St-94103/home/170280929,MLSListings,ML81779013,N,Y,37.768398,-122.415327
MLS Listing,,Single Family Residential,139 Gladeview Way,San Francisco,CA,94131,1698000,4,3.0,Midtown Terrace,2010,3733,1957,9,845,,Active,,,http://www.redfin.com/CA/San-Francisco/139-Gladeview-Way-94131/home/1053307,San Francisco MLS,493614,N,Y,37.7521285,-122.4506384
MLS Listing,,Condo/Co-op,776 Tehama St #9,San Francisco,CA,94103,430500,1,1.0,South of Market,418,,2006,9,1030,451,Active,January-23-2020 05:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/776-Tehama-St-94103/unit-9/home/22886346,San Francisco MLS,493637,N,Y,37.775022,-122.4124606
MLS Listing,,Single Family Residential,3103 Clay St,San Francisco,CA,94115,4200000,4,3.0,Pacific Heights,,3593,,9,,,Active,,,http://www.redfin.com/CA/San-Francisco/3103-Clay-St-94115/home/1269369,San Francisco MLS,493619,N,Y,37.7892006,-122.4446163
MLS Listing,,Condo/Co-op,1760 Pacific Ave #9,San Francisco,CA,94109,1995000,2,2.0,Pacific Heights,1975,,1905,9,1010,641,Active,,,http://www.redfin.com/CA/San-Francisco/1760-Pacific-Ave-94109/unit-9/home/1078882,San Francisco MLS,493512,N,Y,37.7949511,-122.4243186
MLS Listing,,Townhouse,1269 Lombard St Unit B,San Francisco,CA,94109,2500000,3,2.0,Russian Hill,1599,,2013,9,1563,475,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1269-Lombard-St-94109/unit-B/home/110051515,San Francisco MLS,493557,N,Y,37.8015429,-122.4224209
MLS Listing,,Single Family Residential,882 25th Ave,San Francisco,CA,94121,1995000,3,2.5,Central Richmond,2216,2038,1923,9,900,,Active,January-23-2020 05:00 PM,January-23-2020 07:00 PM,http://www.redfin.com/CA/San-Francisco/882-25th-Ave-94121/home/2016076,San Francisco MLS,493549,N,Y,37.7729171,-122.4840283
MLS Listing,,Single Family Residential,79 Bradford St,San Francisco,CA,94110,1249000,2,2.0,Bernal Heights,1234,1750,1933,9,1012,,Active,,,http://www.redfin.com/CA/San-Francisco/79-Bradford-St-94110/home/2001208,San Francisco MLS,493266,N,Y,37.7417512,-122.4092848
MLS Listing,,Single Family Residential,2366 20th Ave,San Francisco,CA,94116,1295000,3,2.5,Parkside,2205,2996,1926,9,587,,Active,January-23-2020 05:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Francisco/2366-20th-Ave-94116/home/1620550,San Francisco MLS,493626,N,Y,37.7436441,-122.476588
MLS Listing,,Condo/Co-op,161 Dolores St #5,San Francisco,CA,94103,800000,1,1.0,Mission Dolores,700,,1914,9,1143,262,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/161-Dolores-St-94103/unit-5/home/40940033,San Francisco MLS,492789,N,Y,37.7668913,-122.4263012
MLS Listing,,Single Family Residential,787 30th Ave,San Francisco,CA,94121,1595000,3,3.0,Central Richmond,1726,1750,1941,9,924,,Active,,,http://www.redfin.com/CA/San-Francisco/787-30th-Ave-94121/home/971136,San Francisco MLS,493623,N,Y,37.7744671,-122.4899251
MLS Listing,,Condo/Co-op,1616 12th Ave,San Francisco,CA,94122,1775000,4,3.0,Inner Sunset,2100,,2001,9,845,200,Active,,,http://www.redfin.com/CA/San-Francisco/1616-12th-Ave-94122/home/890041,San Francisco MLS,493522,N,Y,37.7579081,-122.4688602
MLS Listing,,Condo/Co-op,111 Chestnut St #110,San Francisco,CA,94111,899000,1,1.0,North Waterfront,1005,,1993,9,895,950,Active,,,http://www.redfin.com/CA/San-Francisco/111-Chestnut-St-94111/unit-110/home/1963147,San Francisco MLS,493599,N,Y,37.8042439,-122.4055041
MLS Listing,,Condo/Co-op,2427 Franklin St,San Francisco,CA,94123,2350000,4,2.5,Pacific Heights,2158,,1908,9,1089,754,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/2427-Franklin-St-94123/home/12353729,San Francisco MLS,493561,N,Y,37.796846,-122.4254805
MLS Listing,,Multi-Family (5+ Unit),659 Scott St,San Francisco,CA,94117,6600000,22,,Alamo Square,15045,5500,1922,9,439,,Active,,,http://www.redfin.com/CA/San-Francisco/659-Scott-St-94117/home/1818439,San Francisco MLS,493620,N,Y,37.7759744,-122.4365389
MLS Listing,,Multi-Family (5+ Unit),510 Stockton St,San Francisco,CA,94108,7575000,24,,Financial District,13752,4400,1920,9,551,,Active,,,http://www.redfin.com/CA/San-Francisco/510-Stockton-St-94108/home/552104,San Francisco MLS,493615,N,Y,37.790811,-122.406928
MLS Listing,,Multi-Family (2-4 Unit),5-7 Duncan St,San Francisco,CA,94110,1997000,5,3.0,Bernal Heights,2560,2021,1910,9,780,,Active,,,http://www.redfin.com/CA/San-Francisco/5-Duncan-St-94110/home/803597,San Francisco MLS,493610,N,Y,37.7463128,-122.4206477
MLS Listing,,Multi-Family (2-4 Unit),972-974 York St,San Francisco,CA,94110,1795000,5,2.0,Inner Mission,2573,2495,1900,9,698,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/972-York-St-94110/home/733403,San Francisco MLS,493205,N,Y,37.7565296,-122.4088219
MLS Listing,,Condo/Co-op,1880 Steiner St #409,SAN FRANCISCO,CA,94115,1195000,2,2.0,SAN FRANCISCO,983,,1999,10,1216,629,Active,,,http://www.redfin.com/CA/San-Francisco/1880-Steiner-St-94115/unit-409/home/1617841,MLSListings,ML81778874,N,Y,37.7865726,-122.4347131
MLS Listing,,Condo/Co-op,1999 Broadway #52,San Francisco,CA,94109,2225000,3,2.5,Pacific Heights,2200,,1927,10,1011,1239,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1999-Broadway-94109/unit-52/home/1039700,San Francisco MLS,493201,N,Y,37.7947051,-122.4297144
MLS Listing,,Condo/Co-op,3065 Clay St #11,San Francisco,CA,94115,1295000,1,1.0,Pacific Heights,1286,,1926,10,1007,375,Active,,,http://www.redfin.com/CA/San-Francisco/3065-Clay-St-94115/unit-11/home/584457,San Francisco MLS,493562,N,Y,37.7892705,-122.4433935
MLS Listing,,Condo/Co-op,178 San Carlos St,San Francisco,CA,94110,995000,2,1.0,Inner Mission,994,,1906,10,1001,379,Active,,,http://www.redfin.com/CA/San-Francisco/178-San-Carlos-St-94110/home/109464751,San Francisco MLS,493256,N,Y,37.7605751,-122.4202196
MLS Listing,,Single Family Residential,48 Navajo Ave,San Francisco,CA,94112,949000,2,1.0,Mission Terrace,1165,2495,1931,11,815,,Active,,,http://www.redfin.com/CA/San-Francisco/48-Navajo-Ave-94112/home/816549,San Francisco MLS,493556,N,Y,37.7201173,-122.4437461
MLS Listing,,Single Family Residential,279 Monterey Blvd,San Francisco,CA,94131,1950000,3,3.5,Sunnyside,2760,2800,2018,11,707,,Active,,,http://www.redfin.com/CA/San-Francisco/279-Monterey-Blvd-94131/home/170270033,San Francisco MLS,493196,N,Y,37.7313632,-122.4415263
MLS Listing,,Single Family Residential,373 Baltimore Way,San Francisco,CA,94112,1095000,3,2.0,Crocker Amazon,1588,2866,1960,11,690,,Active,,,http://www.redfin.com/CA/San-Francisco/373-Baltimore-Way-94112/home/799598,San Francisco MLS,493588,N,Y,37.7090155,-122.4390733
MLS Listing,,Condo/Co-op,420 N Mission Bay Blvd #705,San Francisco,CA,94158,1675000,2,2.0,Mission Bay,1141,,2012,11,1468,834,Active,,,http://www.redfin.com/CA/San-Francisco/420-Mission-Bay-Blvd-N-94158/unit-705/home/40625825,San Francisco MLS,493421,N,Y,37.7715936,-122.3885893
MLS Listing,,Single Family Residential,366 Stratford Dr,San Francisco,CA,94132,1550000,3,2.0,Lakeside,,3301,1949,12,,,Active,,,http://www.redfin.com/CA/San-Francisco/366-Stratford-Dr-94132/home/1977533,San Francisco MLS,493477,N,Y,37.7189205,-122.4732382
MLS Listing,,Condo/Co-op,800 Innes Ave #8,San Francisco,CA,94124,850000,2,2.0,Hunters Point,1594,,2004,12,533,500,Active,,,http://www.redfin.com/CA/San-Francisco/800-Innes-Ave-94124/unit-8/home/23423726,San Francisco MLS,493587,N,Y,37.7312479,-122.3739045
MLS Listing,,Condo/Co-op,1000 3rd St #912,San Francisco,CA,94158,1740000,2,2.0,Mission Bay,1276,,2018,12,1364,928,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-912/home/167064290,San Francisco MLS,493582,N,Y,37.7752125,-122.3902276
MLS Listing,,Multi-Family (2-4 Unit),1496 SILVER Ave,San Francisco,CA,94134,1500000,6,,San Francisco,2720,1796,1977,12,551,,Active,,,http://www.redfin.com/CA/San-Francisco/1496-Silver-Ave-94134/home/769879,MLSListings,ML81778764,N,Y,37.7319465,-122.4066589
MLS Listing,,Condo/Co-op,88 King St #625,San Francisco,CA,94107,1795000,3,2.0,South Beach,1340,,2000,12,1340,1104,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-625/home/1810318,San Francisco MLS,493088,N,Y,37.7806302,-122.3896249
MLS Listing,,Single Family Residential,214 9th Ave,San Francisco,CA,94118,1995000,4,3.5,Inner Richmond,3210,2063,1908,12,621,,Active,,,http://www.redfin.com/CA/San-Francisco/214-9th-Ave-94118/home/1547696,San Francisco MLS,493577,N,Y,37.7843304,-122.4674754
MLS Listing,,Condo/Co-op,318 Main St Unit 7G,San Francisco,CA,94105,1250000,1,1.0,South Beach,852,,2015,12,1467,1125,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/318-Main-St-94105/unit-7G/home/109685883,San Francisco MLS,493448,N,Y,37.7890902,-122.3917321
MLS Listing,,Single Family Residential,2645 San Jose Ave,SAN FRANCISCO,CA,94112,1388000,3,2.0,SAN FRANCISCO,2337,2500,1923,12,594,,Active,,,http://www.redfin.com/CA/San-Francisco/2645-San-Jose-Ave-94112/home/1753287,MLSListings,ML81778740,N,Y,37.7155867,-122.4507297
MLS Listing,,Single Family Residential,238 Chester Ave,San Francisco,CA,94132,1320000,3,3.0,Ingleside Heights,,3000,1940,12,,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/238-Chester-Ave-94132/home/2025381,San Francisco MLS,493571,N,Y,37.711943,-122.470694
MLS Listing,,Multi-Family (2-4 Unit),1767-1769 Oakdale Ave,San Francisco,CA,94124,1300000,5,2.5,Bayview,2000,2495,1900,12,650,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1767-Oakdale-Ave-94124/home/1074602,San Francisco MLS,493153,N,Y,37.736171,-122.3936445
MLS Listing,,Single Family Residential,182 Morningside Dr,San Francisco,CA,94132,1395000,4,3.0,Lake Shore,2432,3798,1951,12,574,,Active,,,http://www.redfin.com/CA/San-Francisco/182-Morningside-Dr-94132/home/1608029,San Francisco MLS,493551,N,Y,37.7307318,-122.4919425
MLS Listing,,Condo/Co-op,318 Main St Unit 4G,San Francisco,CA,94105,1445000,2,2.0,South Beach,1087,,2015,12,1329,1164,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/318-Main-St-94105/unit-4G/home/110052282,San Francisco MLS,493566,N,Y,37.7890902,-122.3917321
MLS Listing,,Single Family Residential,1551 31st Ave,San Francisco,CA,94122,1295000,2,1.0,Central Sunset,1450,2996,1930,12,893,,Active,,,http://www.redfin.com/CA/San-Francisco/1551-31st-Ave-94122/home/1237953,San Francisco MLS,493563,N,Y,37.7582833,-122.4898644
MLS Listing,,Condo/Co-op,1930 Hayes St #4,San Francisco,CA,94117,1049000,2,1.5,North Panhandle,,,1980,12,,250,Active,,,http://www.redfin.com/CA/San-Francisco/1930-Hayes-St-94117/unit-4/home/1859628,San Francisco MLS,493052,N,Y,37.7739379,-122.4483507
MLS Listing,,Condo/Co-op,1545 Pine St #506,San Francisco,CA,94109,1125000,1,1.0,Van Ness/Civic Center,991,,,12,1135,999,Active,,,http://www.redfin.com/CA/San-Francisco/1545-Pine-St-94109/unit-506/home/169565957,San Francisco MLS,493560,N,Y,37.7893082,-122.4211982
MLS Listing,,Condo/Co-op,750 Van Ness Ave #704,San Francisco,CA,94102,499000,0,1.0,Van Ness/Civic Center,395,,2008,12,1263,527,Active,,,http://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94102/unit-704/home/17306779,San Francisco MLS,493559,N,Y,37.7823788,-122.4201632
MLS Listing,,Condo/Co-op,219 Brannan St Unit 6A,San Francisco,CA,94107,1485000,2,2.0,South Beach,1226,,2000,12,1211,1204,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-6A/home/1250386,San Francisco MLS,493191,N,Y,37.7830623,-122.3901122
MLS Listing,,Single Family Residential,25 Bret Harte Ter,San Francisco,CA,94133,4000000,3,2.0,Russian Hill,,2147,1938,12,,,Active,,,http://www.redfin.com/CA/San-Francisco/25-Bret-Harte-Ter-94133/home/1674173,San Francisco MLS,491766,N,Y,37.8045124,-122.4176807
MLS Listing,,Condo/Co-op,425 1st St #5402,San Francisco,CA,94105,3580000,2,2.0,South Beach,1449,,2008,12,2471,1211,Active,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-5402/home/17304617,San Francisco MLS,493517,N,Y,37.7860625,-122.3921764
MLS Listing,,Condo/Co-op,400 Beale St #2306,San Francisco,CA,94105,1349000,2,1.5,South Beach,1215,,2002,12,1110,937,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-2306/home/12399774,San Francisco MLS,493546,N,Y,37.7869049,-122.3909202
MLS Listing,,Multi-Family (5+ Unit),3150 Franklin St,San Francisco,CA,94123,7550000,17,,Marina,10991,4120,1924,12,687,,Active,January-23-2020 11:00 AM,January-23-2020 12:00 PM,http://www.redfin.com/CA/San-Francisco/3150-Franklin-St-94123/unit-9/home/558943,San Francisco MLS,493547,N,Y,37.8037569,-122.4265109
MLS Listing,,Townhouse,300 Berry St #448,San Francisco,CA,94158,1479000,2,2.0,Mission Bay,1199,,2009,12,1234,667,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/300-Berry-St-94158/unit-448/home/17182744,San Francisco MLS,492481,N,Y,37.7739297,-122.3962408
MLS Listing,,Single Family Residential,321 Topeka Ave,San Francisco,CA,94124,798800,2,1.0,Silver Terrace,1175,2173,1942,12,680,,Active,,,http://www.redfin.com/CA/San-Francisco/321-Topeka-Ave-94124/home/1695693,San Francisco MLS,493543,N,Y,37.7316607,-122.3952727
MLS Listing,,Vacant Land,1500 19th Ave,San Francisco,CA,94122,1998000,,,Inner Sunset,,6500,,12,,,Active,,,http://www.redfin.com/CA/San-Francisco/1500-19th-Ave-94122/home/170266036,San Francisco MLS,493508,N,Y,37.7595834,-122.4764996
MLS Listing,,Condo/Co-op,469 Clementina St #2,San Francisco,CA,94103,699000,1,1.0,South of Market,622,,1993,12,1124,463,Active,,,http://www.redfin.com/CA/San-Francisco/469-Clementina-St-94103/unit-2/home/721492,San Francisco MLS,493436,N,Y,37.7793364,-122.405351
MLS Listing,,Condo/Co-op,1566 Fell St,San Francisco,CA,94117,1196000,2,1.5,North Panhandle,1154,,1894,12,1036,296,Active,,,http://www.redfin.com/CA/San-Francisco/1566-Fell-St-94117/home/1911874,San Francisco MLS,493424,N,Y,37.773579,-122.443659
MLS Listing,,Condo/Co-op,1122 Page St #4,San Francisco,CA,94117,1295000,2,1.0,Haight Ashbury,,,1904,12,,300,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Francisco/1122-Page-St-94117/unit-4/home/102814514,San Francisco MLS,493540,N,Y,37.772165,-122.439365
MLS Listing,,Single Family Residential,776 Junipero Serra Blvd,San Francisco,CA,94127,1688000,3,2.5,Lakeside,1885,3741,1941,12,895,6,Active,January-25-2020 01:00 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/San-Francisco/776-Junipero-Serra-Blvd-94127/home/1512320,San Francisco MLS,493272,N,Y,37.7242836,-122.4727518
MLS Listing,,Multi-Family (2-4 Unit),3358-3360 22nd St,San Francisco,CA,94110,1995000,,,Noe Valley,2740,2850,,12,728,,Active,,,http://www.redfin.com/CA/San-Francisco/3358-22nd-St-94110/home/1848781,San Francisco MLS,493485,N,Y,37.7554674,-122.4223127
MLS Listing,,Condo/Co-op,4339 California St #3,San Francisco,CA,94118,1749000,4,2.0,Lake,1658,,2001,12,1055,300,Active,January-23-2020 05:00 PM,January-23-2020 06:30 PM,http://www.redfin.com/CA/San-Francisco/4339-California-St-94118/unit-3/home/1625461,San Francisco MLS,493476,N,Y,37.7845776,-122.4641785
MLS Listing,,Condo/Co-op,301 Rhode Island St Unit B13,San Francisco,CA,94103,1200000,1,2.0,Potrero Hill,,,1999,12,,759,Active,,,http://www.redfin.com/CA/San-Francisco/301-Rhode-Island-St-94103/unit-B13/home/114072217,San Francisco MLS,493450,N,Y,37.7654153,-122.4021001
