SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4660 Canyon Rd,El Sobrante,CA,94803,515000,3,1.5,Canyon Park,1535,6300,1949,51,336,,Active,,,http://www.redfin.com/CA/El-Sobrante/4660-Canyon-Rd-94803/home/1546576,Bridge MLS,40890002,N,Y,37.9639462,-122.2986819
MLS Listing,,Townhouse,804 Commodore Dr,Richmond,CA,94804-4585,715000,2,2.5,Marina Bay,1257,1300,1990,63,569,422,Active,,,http://www.redfin.com/CA/Richmond/804-Commodore-Dr-94804/home/1405563,Bridge MLS,40889432,N,Y,37.913276,-122.346987
MLS Listing,,Single Family Residential,3827 Wall Ave,Richmond,CA,94804,421950,2,1.0,Richmond,1552,5000,1906,64,272,,Active,,,http://www.redfin.com/CA/Richmond/3827-Wall-Ave-94804/home/1155824,Bridge MLS,40889313,N,Y,37.9282044,-122.3331823
MLS Listing,,Vacant Land,00 Mcbryde,Richmond,CA,94805-1152,225000,,,Richmond,,4000,,67,,,Active,,,http://www.redfin.com/CA/Richmond/McBryde-Ave-94805/home/23119892,Bridge MLS,40889194,N,Y,37.950826,-122.317719
MLS Listing,,Single Family Residential,607 Mclaughlin St,Richmond,CA,94805,600000,3,1.5,Richmond View,1579,5050,1963,68,380,,Active,,,http://www.redfin.com/CA/Richmond/607-McLaughlin-St-94805/home/1093411,Bridge MLS,40889039,N,Y,37.9375496,-122.3252557
MLS Listing,,Single Family Residential,676 McLaughlin St,Richmond,CA,94805,559000,2,1.5,Richmond View,1084,6000,1936,69,516,,Active,,,http://www.redfin.com/CA/Richmond/676-McLaughlin-St-94805/home/1574961,Bridge MLS,40888923,N,Y,37.9399745,-122.3258314
MLS Listing,,Vacant Land,S 8Th St,Richmond,CA,94804,67000,,,Santa Fe,,2500,,70,,,Active,,,http://www.redfin.com/CA/Richmond/S-8th-St-94804/home/23406883,Bridge MLS,40888814,N,Y,37.929201,-122.362142
MLS Listing,,Single Family Residential,615 39th St,Richmond,CA,94805,575000,2,1.0,Ne Richmond,1226,5000,1927,74,469,,Active,,,http://www.redfin.com/CA/Richmond/615-39th-St-94805/home/1943291,Bridge MLS,40888600,N,Y,37.9383937,-122.3315882
MLS Listing,,Condo/Co-op,1301 Quarry Ct #411,Richmond,CA,94801,550000,1,1.0,Brickyard Landng,864,,1988,75,637,599,Active,,,http://www.redfin.com/CA/Richmond/1301-Quarry-Ct-94801/unit-411/home/614328,Bridge MLS,40888452,N,Y,37.9132079,-122.380574
MLS Listing,,Condo/Co-op,2004 Northshore Dr,Richmond,CA,94804,680000,3,3.5,Marina Bay,1786,2500,2010,82,381,294,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Richmond/2004-Northshore-Dr-94804/home/12124274,Bridge MLS,40887872,N,Y,37.916021,-122.353081
MLS Listing,,Single Family Residential,228 15TH St,Richmond,CA,94801,495500,3,1.5,Richmond,1847,5650,1910,82,268,,Active,,,http://www.redfin.com/CA/Richmond/228-15th-St-94801/home/1601889,Bridge MLS,40887780,N,Y,37.9346208,-122.3550105
MLS Listing,,Single Family Residential,2754 Jo Ann,Richmond,CA,94806,495000,3,2.0,Hilltop/College,1145,5980,1958,84,432,,Active,,,http://www.redfin.com/CA/Richmond/2754-Jo-Ann-Dr-94806/home/944363,Bridge MLS,40887478,N,Y,37.9697015,-122.3280013
MLS Listing,,Single Family Residential,35 11th St,Richmond,CA,94801,450000,2,1.0,South Richmond,1036,5650,1913,86,434,,Active,,,http://www.redfin.com/CA/Richmond/35-11th-St-94801/home/1449658,Bridge MLS,40887333,N,Y,37.9319902,-122.3592495
MLS Listing,,Vacant Land,0 Knobcone Dr,Richmond,CA,94803,549000,,,Contra Costa,,,,87,,,Active,,,http://www.redfin.com/CA/Richmond/Knobcone-Dr-94803/home/23401423,BAREIS,21927745,N,Y,37.953855,-122.281922
MLS Listing,,Single Family Residential,484 Western Dr,Richmond,CA,94801,1180000,3,3.0,Contra Costa,2466,5998,1992,89,479,,Active,,,http://www.redfin.com/CA/Richmond/484-Western-Dr-94801/home/744075,BAREIS,21927640,N,Y,37.9269294,-122.3913956
